DTC Kodu,Başlık,Alt Sistem,Öncelik,Neden Sayısı,Adım Sayısı
C1425,Damper RR Circuit Short to Ground,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1426,Damper RR Circuit Short To Battery,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1427,Damper RR Circuit Open,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1428,Damper RR Circuit Failure,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1429,Input-shaft-speed input circuit failure,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1430,Damper LR Circuit Open,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1431,Damper LR Circuit Short To Battery,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1432,Damper LR Circuit Short to Ground,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1433,Damper LR Circuit Failure,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1435,Accelerometer Rear Circuit Failure,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1436,Accelerometer Rear Circuit Signal Is Not Sensed,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1437,Accelerometer Rear Circuit Short To Ground,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1438,Accelerometer Rear Circuit Short To Battery,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1439,Vehicle Acceleration EEC-IV Circuit Failure,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1440,Pressure Transducer Main / Primary signal Faulted,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1441,Steering Phase A Circuit Signal Is Not Sensed,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1442,Steering Phase B Circuit Signal Is Not Sensed,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1443,Steering Phase A Circuit Short To Ground,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1444,Steering Phase B Circuit Short To Ground,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1445,Speed Vehicle Signal Circuit Failure,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1446,Brake Switch Circuit Failure,"Şasi, Fren & Direksiyon (Chassis)",CRITICAL_STOP,3,3
C1447,Traction Control Module Request Circuit Failure,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1448,Lamp Adaptive Damping Warning Circuit Failure,"Şasi, Fren & Direksiyon (Chassis)",LOW,3,3
C1449,Traction Control Motor Coherency Fault,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1450,Traction Control Motor Circuit Failure,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1451,Traction Control Motor Circuit Open,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1452,Traction Control Motor Circuit Short to Battery,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1453,Traction Control Motor Circuit Short to Ground,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1454,Front Lateral Accelerometer Circuit Failure,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1455,Accelerometer Front Circuit Failure,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1456,Accelerometer Front Circuit Is Not Sensed,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1457,Accelerometer Front Circuit Short To Ground,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1458,Accelerometer Front Circuit Short To Battery,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1459,Adaptive Mode Switch Circuit Failure,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1460,Vehicle Accelerometer Power Circuit Failure,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1461,Vehicle Accelerometer Power Circuit Short to Battery,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1462,Left Front Vertical Accelerometer Circuit Failure,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1463,Right Front Vertical Accelerometer Circuit Failure,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1464,Pressure Transducer Redundant / Secondary Signal Faulted,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1465,Damper High Side Front Circuit Short To Battery,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1466,Damper Circuit Failure,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1467,Damper High Side Rear Circuit Short To Battery,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1468,Damper Low Side Front Circuit Failure,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1469,Damper Low Side Rear Circuit Failure,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1495,Traction Control Motor Potentiometer Circuit Failure,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1496,Traction Control Motor Potentiometer Circuit Open,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1497,Traction Control Motor Potentiometer Circuit Short to Battery,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1498,Traction Control Motor Potentiometer Circuit Short to Ground,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1499,"Transfer Case Contact Plate ""A"" Encoder Circuit Failure","Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1500,"Transfer Case Contact Plate ""B"" Encoder Circuit Failure","Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1501,"Transfer Case Contact Plate ""C"" Encoder Circuit Failure","Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1502,"Transfer Case Contact Plate ""D"" Encoder Circuit Failure","Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1503,Dynamic Stability Control Left Front Valve Malfunction,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1504,Dynamic Stability Control Right Front Valve Malfunction,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1505,Dynamic Stability Control Left Rear Valve Malfunction,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1506,Dynamic Stability Control Right Rear Valve Malfunction,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1507,Traction Control of Brake Exceeds Time-Out,"Şasi, Fren & Direksiyon (Chassis)",CRITICAL_STOP,3,3
C1508,Traction Control of Engine Exceeds Time-Out,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1510,Right Front Wheel Pressure Reduction Performance Problem,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1511,Left Front Wheel Pressure Reduction Performance Problem,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1512,Right Rear Wheel Pressure Reduction Performance Problem,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1513,Left rear Wheel Pressure Reduction Performance Problem,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1524,"Manufacturer-specific chassis code. The second character '1' marks this as defined by the vehicle manufacturer rather than the SAE standard, so its exact meaning varies between makes. We do not yet have a verified definition for this code.","Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1525,"Manufacturer-specific chassis code. The second character '1' marks this as defined by the vehicle manufacturer rather than the SAE standard, so its exact meaning varies between makes. We do not yet have a verified definition for this code.","Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1541,"Manufacturer-specific chassis code. The second character '1' marks this as defined by the vehicle manufacturer rather than the SAE standard, so its exact meaning varies between makes. We do not yet have a verified definition for this code.","Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1543,"Manufacturer-specific chassis code. The second character '1' marks this as defined by the vehicle manufacturer rather than the SAE standard, so its exact meaning varies between makes. We do not yet have a verified definition for this code.","Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1547,"Manufacturer-specific chassis code. The second character '1' marks this as defined by the vehicle manufacturer rather than the SAE standard, so its exact meaning varies between makes. We do not yet have a verified definition for this code.","Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1555,Scanner Communication Incompatibility,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1599,"Manufacturer-specific chassis code. The second character '1' marks this as defined by the vehicle manufacturer rather than the SAE standard, so its exact meaning varies between makes. We do not yet have a verified definition for this code.","Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C15AA,"Manufacturer-specific chassis code. The second character '1' marks this as defined by the vehicle manufacturer rather than the SAE standard, so its exact meaning varies between makes. We do not yet have a verified definition for this code.","Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1600,"Manufacturer-specific chassis code. The second character '1' marks this as defined by the vehicle manufacturer rather than the SAE standard, so its exact meaning varies between makes. We do not yet have a verified definition for this code.","Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1601,"Manufacturer-specific chassis code. The second character '1' marks this as defined by the vehicle manufacturer rather than the SAE standard, so its exact meaning varies between makes. We do not yet have a verified definition for this code.","Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1602,"Manufacturer-specific chassis code. The second character '1' marks this as defined by the vehicle manufacturer rather than the SAE standard, so its exact meaning varies between makes. We do not yet have a verified definition for this code.","Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1604,"Manufacturer-specific chassis code. The second character '1' marks this as defined by the vehicle manufacturer rather than the SAE standard, so its exact meaning varies between makes. We do not yet have a verified definition for this code.","Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1643,"Manufacturer-specific chassis code. The second character '1' marks this as defined by the vehicle manufacturer rather than the SAE standard, so its exact meaning varies between makes. We do not yet have a verified definition for this code.","Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1699,Left Rear Sensor Circuit Short to Vbat,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1700,Left Rear Sensor Circuit Failure,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1701,Left Rear Sensor Circuit Fault,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1702,RightRear Sensor Circuit Short to Vbat,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1703,Right Rear Sensor Circuit Failure,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1704,Right Rear Sensor Circuit Fault,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1705,Left Rear Center Sensor Circuit Short to Vbat,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1706,Left Rear Center Sensor Circuit Failure,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1707,Left Rear Center Sensor Circuit Fault,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1708,Right Rear Center Sensor Circuit Short to Vbat,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1709,Right Rear Center Sensor Circuit Failure,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1710,Right Rear Center Sensor Circuit Fault,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1711,Left Front Sensor Circuit Short to Vbat,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1712,Left Front Sensor Circuit Failure,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1713,Left Front Sensor Circuit Fault,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1714,Right Front Sensor Circuit Short to Vbat,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1715,Right Front Sensor Circuit Failure,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1716,Right Front Sensor Circuit Fault,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1717,Left Front Center Sensor Circuit Short to Vbat,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1718,Left Front Center Sensor Circuit Failure,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1719,Left Front Center Sensor Circuit Fault,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1721,Air Suspension Height Sensor Power Circuit Open,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1722,Air Suspension Height Sensor Power Circuit Short To Battery,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1723,Air Suspension Height Sensor Power Circuit Short To Ground,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1724,Air Suspension Height Sensor Power Circuit Failure,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1725,Air Suspension Front Pneumatic Failure,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1726,Air Suspension Rear Pneumatic Failure,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1727,Air Suspension Reservoir Pneumatic Failure,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1728,Transfer Case unable to transition between 2H and 4H,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1729,Transfer Case unable to transition between 4H and 4L,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1730,Reference Voltage Out of Range (+5 v),"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1731,Air Suspension LF Corner Up Timeout,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1732,Air Suspension LF Corner Down Timeout,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1733,Air Suspension RF Corner Up Timeout,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1734,Air Suspension RF Corner Down Timeout,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1735,Air Suspension LR Corner Up Timeout,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1736,Air Suspension LR Corner Down Timeout,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1737,Air Suspension RR Corner Up Timeout,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1738,Air Suspension RR Corner Down Timeout,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1739,Right Front Center Sensor Circuit Short to Vbat,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1740,Right Front Center Sensor Circuit Failure,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1741,Right Front Center Sensor Circuit Fault,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1742,Rear Sounder Circuit Failure,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1743,Rear Sounder Circuit Short to Vbatt,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1744,Front Sounder Circuit Failure,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1745,Front Sounder Circuit Short to Vbatt,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1748,Switch input Circuit Short to Gnd,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1749,Trailer Input Circuit Failure,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1750,Accelerator Position Sensor Out of Range,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1751,Vehicle Speed Sensor # 1 Output Circuit Short to Vbatt,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1752,Vehicle Speed Sensor # 1 Output Circuit Short to Gnd,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1753,Hydraulic Clutch Actuator Valve Signal Fault,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1754,Hydraulic Clutch Actuator Valve Circuit Failure,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1755,Power Limit Shutdown Fault,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1756,Air Suspension Front Height Sensor High (SE) Signal Circuit Failure,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1757,Air Suspension Front Height Sensor High (SE) Signal Circuit Open,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1758,Air Suspension Front Height Sensor High (SE) Signal Circuit Short To Battery,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1759,Air Suspension Front Height Sensor High (SE) Signal Circuit Short To Ground,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1760,Air Suspension Rear Height Sensor High (SE) Signal Circuit Failure,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1761,Air Suspension Rear Height Sensor High (SE) Signal Circuit Open,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1762,Air Suspension Rear Height Sensor High (SE) Signal Circuit Short To Battery,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1763,Air Suspension Rear Height Sensor High (SE) Signal Circuit Short To Ground,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1765,Air Suspension Rear Height Sensor Low Signal Circuit Failure,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1766,Air Suspension Rear Height Sensor Low Signal Circuit Open,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1767,Air Suspension Rear Height Sensor Low Signal Circuit Short To Battery,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1768,Air Suspension Rear Height Sensor Low Signal Circuit Short To Ground,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1770,Air Suspension Vent Solenoid Output Circuit Failure,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1771,Air Suspension Vent Solenoid Output Circuit Open,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1772,Air Suspension Vent Solenoid Output Circuit Short To Battery,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1773,Air Suspension Vent Solenoid Output Circuit Short To Ground,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1774,Coolant Temp Out of Range,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1775,DC-DC Converter Failure,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1776,Heater System Failure,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1777,Vacuum Pressure Circuit Failure,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1778,Power Steering Failure,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1779,Blower Switch Failure,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1780,Temperature Select Failure,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1781,Engine Coolant Temperature Signal Missing/Fault,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1790,Air Suspension LR Air Spring/Shock Solenoid Output Circuit Failure,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1791,Air Suspension LR Air Spring/Shock Solenoid Output Circuit Open,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1792,Air Suspension LR Air Spring/Shock Solenoid Output Circuit Short To Battery,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1793,Air Suspension LR Air Spring/Shock Solenoid Output Circuit Short To Ground,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1795,Air Suspension RR Air Spring/Shock Solenoid Output Circuit Failure,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1796,Air Suspension RR Air Spring/Shock Solenoid Output Circuit Open,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1797,Air Suspension RR Air Spring/Shock Solenoid Output Circuit Short To Battery,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1798,Air Suspension RR Air Spring/Shock Solenoid Output Circuit Short To Ground,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1800,Air Suspension Reservoir Solenoid Circuit Failure,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1803,"Manufacturer-specific chassis code. The second character '1' marks this as defined by the vehicle manufacturer rather than the SAE standard, so its exact meaning varies between makes. We do not yet have a verified definition for this code.","Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1805,Mismatched PCM and/or ABS-TC Module,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1813,Air Suspension LR Vent Request Exceeded Max Timing,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1814,Air Suspension RR Vent Request Exceeded Max Timing,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1818,Air Suspension LR Air Compress Request Exceeded Max Timing,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1819,Air Suspension RR Air Compress Request Exceeded Max Timing,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1820,Air Suspension RF Air Compress Request Exceeded Max Timing,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1830,Air Suspension Compressor Relay Circuit Failure,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1831,Air Suspension Compressor Relay Circuit Open,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1832,Air Suspension Compressor Relay Circuit Short To Battery,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1833,Air Suspension Compressor Relay Circuit Short To Ground,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1834,Gauge Drive Current Fault,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1835,Current Sense Circuit Failure,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1836,Battery Temp out of Range,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1837,Battery Heater Circuit Failure,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1838,Charging System Fault,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1839,Leakage Fault,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1840,Air Suspension Disable Switch Circuit Failure,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
C1841,Air Suspension Disable Switch Circuit Open,"Şasi, Fren & Direksiyon (Chassis)",MEDIUM,3,3
